"qa_id","note_id","qa_score","error_count","compliance_flag","inserted_at"
"QA035097","N024736","83.53",3,"Yes","2026-01-08 03:11:25.735226"
"QA035098","N025527","83.07",0,"Yes","2026-01-08 03:11:25.735226"
"QA035101","N004658","90.47",5,"Yes","2026-01-08 03:11:25.735226"
"QA035102","N010440","95.57",0,"Yes","2026-01-08 03:11:25.735226"
"QA035103","N000565","96.02",2,"No","2026-01-08 03:11:25.735226"
"QA035104","N035995","84.62",1,"Yes","2026-01-08 03:11:25.735226"
"QA035108","N019731","90.77",1,"Yes","2026-01-08 03:11:25.735226"
"QA035110","N031722","90.17",3,"Yes","2026-01-08 03:11:25.735226"
"QA035111","N017278","60.29",0,"No","2026-01-08 03:11:25.735226"
"QA035112","N023097","88.76",2,"Yes","2026-01-08 03:11:25.735226"
"QA035113","N021161","63.98",1,"Yes","2026-01-08 03:11:25.735226"
"QA035115","N044226","78.49",3,"Yes","2026-01-08 03:11:25.735226"
"QA035120","N030455","78.52",3,"Yes","2026-01-08 03:11:25.735226"
"QA035128","N005053","94.99",2,"Yes","2026-01-08 03:11:25.735226"
"QA035129","N039304","71.44",1,"Yes","2026-01-08 03:11:25.735226"
"QA035131","N023856","83.93",2,"Yes","2026-01-08 03:11:25.735226"
"QA035133","N014581","80.16",1,"Yes","2026-01-08 03:11:25.735226"
"QA035134","N046663","87.74",0,"Yes","2026-01-08 03:11:25.735226"
"QA035135","N045901","76.17",4,"Yes","2026-01-08 03:11:25.735226"
"QA035136","N041888","96.18",3,"Yes","2026-01-08 03:11:25.735226"
"QA035139","N019509","92.96",4,"Yes","2026-01-08 03:11:25.735226"
"QA035141","N037656","78.81",3,"Yes","2026-01-08 03:11:25.735226"
"QA035143","N009254","94.08",2,"Yes","2026-01-08 03:11:25.735226"
"QA035145","N015148","88.85",3,"Yes","2026-01-08 03:11:25.735226"
"QA035148","N028997","83.80",2,"Yes","2026-01-08 03:11:25.735226"
"QA035149","N005492","74.05",1,"No","2026-01-08 03:11:25.735226"
"QA035150","N025511","58.36",3,"Yes","2026-01-08 03:11:25.735226"
"QA035153","N012330","77.32",1,"Yes","2026-01-08 03:11:25.735226"
"QA035155","N040494","95.31",2,"Yes","2026-01-08 03:11:25.735226"
"QA035156","N019868","86.38",2,"Yes","2026-01-08 03:11:25.735226"
"QA035157","N001608","80.41",3,"Yes","2026-01-08 03:11:25.735226"
"QA035158","N043624","86.68",2,"Yes","2026-01-08 03:11:25.735226"
"QA035159","N009815","73.93",1,"Yes","2026-01-08 03:11:25.735226"
"QA035163","N037855","75.21",1,"Yes","2026-01-08 03:11:25.735226"
"QA035164","N030637","74.91",0,"Yes","2026-01-08 03:11:25.735226"
"QA035165","N049946","90.97",3,"Yes","2026-01-08 03:11:25.735226"
"QA035167","N029333","75.48",1,"No","2026-01-08 03:11:25.735226"
"QA035169","N002241","67.55",2,"Yes","2026-01-08 03:11:25.735226"
"QA035171","N012487","80.72",1,"Yes","2026-01-08 03:11:25.735226"
"QA035172","N042245","69.23",0,"Yes","2026-01-08 03:11:25.735226"
"QA035174","N044874","82.17",2,"No","2026-01-08 03:11:25.735226"
"QA035175","N035225","78.64",3,"Yes","2026-01-08 03:11:25.735226"
"QA035176","N004487","89.20",1,"Yes","2026-01-08 03:11:25.735226"
"QA035177","N033892","100.00",3,"Yes","2026-01-08 03:11:25.735226"
"QA035180","N015321","90.94",0,"Yes","2026-01-08 03:11:25.735226"
"QA035181","N021625","99.51",1,"Yes","2026-01-08 03:11:25.735226"
"QA035184","N015787","61.29",5,"Yes","2026-01-08 03:11:25.735226"
"QA035185","N034745","76.83",4,"Yes","2026-01-08 03:11:25.735226"
"QA035186","N032606","73.44",2,"Yes","2026-01-08 03:11:25.735226"
"QA035188","N036231","82.20",2,"Yes","2026-01-08 03:11:25.735226"
"QA035190","N023607","83.22",4,"No","2026-01-08 03:11:25.735226"
"QA035192","N015427","89.09",2,"Yes","2026-01-08 03:11:25.735226"
"QA035193","N042432","79.34",2,"Yes","2026-01-08 03:11:25.735226"
"QA035195","N002648","82.76",5,"Yes","2026-01-08 03:11:25.735226"
"QA035196","N005778","82.72",2,"Yes","2026-01-08 03:11:25.735226"
"QA035197","N023516","78.57",0,"Yes","2026-01-08 03:11:25.735226"
"QA035203","N025725","80.31",4,"Yes","2026-01-08 03:11:25.735226"
"QA035204","N015518","76.10",1,"Yes","2026-01-08 03:11:25.735226"
"QA035205","N016147","77.67",1,"No","2026-01-08 03:11:25.735226"
"QA035206","N020611","86.85",1,"Yes","2026-01-08 03:11:25.735226"
"QA035210","N027589","67.51",4,"Yes","2026-01-08 03:11:25.735226"
"QA035211","N046581","83.98",3,"No","2026-01-08 03:11:25.735226"
"QA035212","N012618","68.53",1,"Yes","2026-01-08 03:11:25.735226"
"QA035213","N021827","98.48",1,"Yes","2026-01-08 03:11:25.735226"
"QA035216","N039717","88.59",5,"Yes","2026-01-08 03:11:25.735226"
"QA035219","N022238","86.64",2,"Yes","2026-01-08 03:11:25.735226"
"QA035221","N008316","92.58",0,"Yes","2026-01-08 03:11:25.735226"
"QA035222","N014972","69.71",4,"No","2026-01-08 03:11:25.735226"
"QA035224","N006950","71.47",1,"Yes","2026-01-08 03:11:25.735226"
"QA035226","N017788","80.35",2,"Yes","2026-01-08 03:11:25.735226"
"QA035229","N027716","74.83",3,"No","2026-01-08 03:11:25.735226"
"QA035232","N014449","82.29",5,"Yes","2026-01-08 03:11:25.735226"
"QA035233","N046591","80.04",2,"Yes","2026-01-08 03:11:25.735226"
"QA035234","N001298","75.58",1,"Yes","2026-01-08 03:11:25.735226"
"QA035235","N035451","74.60",2,"Yes","2026-01-08 03:11:25.735226"
"QA035237","N044239","100.00",2,"Yes","2026-01-08 03:11:25.735226"
"QA035238","N049828","85.36",0,"Yes","2026-01-08 03:11:25.735226"
"QA035239","N012480","79.58",4,"Yes","2026-01-08 03:11:25.735226"
"QA035241","N049344","97.02",2,"Yes","2026-01-08 03:11:25.735226"
"QA035245","N032654","75.35",0,"Yes","2026-01-08 03:11:25.735226"
"QA035246","N010096","84.04",4,"Yes","2026-01-08 03:11:25.735226"
"QA035247","N046098","82.44",2,"Yes","2026-01-08 03:11:25.735226"
"QA035250","N023767","90.74",0,"Yes","2026-01-08 03:11:25.735226"
"QA035251","N033542","87.39",1,"Yes","2026-01-08 03:11:25.735226"
"QA035252","N013419","89.17",2,"Yes","2026-01-08 03:11:25.735226"
"QA035253","N003947","87.58",1,"Yes","2026-01-08 03:11:25.735226"
"QA035254","N033090","71.02",3,"No","2026-01-08 03:11:25.735226"
"QA035257","N043972","83.73",3,"Yes","2026-01-08 03:11:25.735226"
"QA035259","N045701","82.59",4,"Yes","2026-01-08 03:11:25.735226"
"QA035260","N008128","93.26",1,"Yes","2026-01-08 03:11:25.735226"
"QA035264","N007341","96.94",1,"Yes","2026-01-08 03:11:25.735226"
"QA035265","N005175","86.15",1,"Yes","2026-01-08 03:11:25.735226"
"QA035269","N018046","77.32",3,"Yes","2026-01-08 03:11:25.735226"
"QA035270","N007339","90.03",0,"Yes","2026-01-08 03:11:25.735226"
"QA035271","N047863","98.86",5,"Yes","2026-01-08 03:11:25.735226"
"QA035275","N029315","92.00",0,"Yes","2026-01-08 03:11:25.735226"
"QA035276","N009072","82.46",2,"Yes","2026-01-08 03:11:25.735226"
"QA035278","N010093","88.45",1,"Yes","2026-01-08 03:11:25.735226"
"QA035280","N014963","71.78",3,"No","2026-01-08 03:11:25.735226"
"QA035281","N024680","86.01",3,"Yes","2026-01-08 03:11:25.735226"
"QA035282","N034355","87.90",2,"Yes","2026-01-08 03:11:25.735226"
"QA035283","N049662","77.34",2,"No","2026-01-08 03:11:25.735226"
"QA035284","N020865","85.63",1,"Yes","2026-01-08 03:11:25.735226"
"QA035285","N042843","73.84",1,"Yes","2026-01-08 03:11:25.735226"
"QA035286","N002460","83.60",3,"Yes","2026-01-08 03:11:25.735226"
"QA035287","N025517","100.00",1,"Yes","2026-01-08 03:11:25.735226"
"QA035291","N031650","96.39",3,"Yes","2026-01-08 03:11:25.735226"
"QA035293","N023372","89.07",2,"No","2026-01-08 03:11:25.735226"
"QA035300","N018607","85.75",2,"Yes","2026-01-08 03:11:25.735226"
"QA035302","N039751","68.06",3,"No","2026-01-08 03:11:25.735226"
"QA035303","N039503","94.23",1,"No","2026-01-08 03:11:25.735226"
"QA035305","N030826","73.78",1,"Yes","2026-01-08 03:11:25.735226"
"QA035309","N040354","92.42",0,"Yes","2026-01-08 03:11:25.735226"
"QA035310","N009321","100.00",1,"Yes","2026-01-08 03:11:25.735226"
"QA035311","N031953","80.22",2,"Yes","2026-01-08 03:11:25.735226"
"QA035312","N045839","82.69",2,"Yes","2026-01-08 03:11:25.735226"
"QA035313","N048353","83.71",2,"Yes","2026-01-08 03:11:25.735226"
"QA035314","N011170","77.62",1,"Yes","2026-01-08 03:11:25.735226"
"QA035316","N002690","97.69",2,"Yes","2026-01-08 03:11:25.735226"
"QA035317","N045085","85.86",0,"Yes","2026-01-08 03:11:25.735226"
"QA035318","N034988","67.91",1,"Yes","2026-01-08 03:11:25.735226"
"QA035319","N033905","68.68",1,"Yes","2026-01-08 03:11:25.735226"
"QA035320","N034578","98.67",3,"Yes","2026-01-08 03:11:25.735226"
"QA035321","N011455","74.87",3,"Yes","2026-01-08 03:11:25.735226"
"QA035322","N005587","79.56",3,"Yes","2026-01-08 03:11:25.735226"
"QA035323","N039868","90.72",3,"Yes","2026-01-08 03:11:25.735226"
"QA035324","N008445","95.17",0,"Yes","2026-01-08 03:11:25.735226"
"QA035326","N038131","65.34",1,"No","2026-01-08 03:11:25.735226"
"QA035327","N035215","86.86",1,"Yes","2026-01-08 03:11:25.735226"
"QA035329","N035794","74.22",3,"Yes","2026-01-08 03:11:25.735226"
"QA035330","N006697","80.00",4,"Yes","2026-01-08 03:11:25.735226"
"QA035331","N008795","85.06",3,"Yes","2026-01-08 03:11:25.735226"
"QA035332","N025189","78.42",4,"Yes","2026-01-08 03:11:25.735226"
"QA035333","N047456","86.30",4,"Yes","2026-01-08 03:11:25.735226"
"QA035334","N031854","71.04",1,"No","2026-01-08 03:11:25.735226"
"QA035338","N022901","85.40",0,"Yes","2026-01-08 03:11:25.735226"
"QA035340","N042646","83.42",0,"Yes","2026-01-08 03:11:25.735226"
"QA035342","N008336","73.38",1,"Yes","2026-01-08 03:11:25.735226"
"QA035343","N026422","66.31",2,"Yes","2026-01-08 03:11:25.735226"
"QA035346","N014201","92.69",2,"Yes","2026-01-08 03:11:25.735226"
"QA035348","N033044","69.82",2,"No","2026-01-08 03:11:25.735226"
"QA035350","N020999","67.58",0,"No","2026-01-08 03:11:25.735226"
"QA035353","N007258","63.70",1,"No","2026-01-08 03:11:25.735226"
"QA035357","N015751","71.14",4,"Yes","2026-01-08 03:11:25.735226"
"QA035358","N043780","87.43",2,"Yes","2026-01-08 03:11:25.735226"
"QA035359","N031642","86.18",3,"Yes","2026-01-08 03:11:25.735226"
"QA035360","N043211","70.97",1,"Yes","2026-01-08 03:11:25.735226"
"QA035363","N028169","60.50",3,"No","2026-01-08 03:11:25.735226"
"QA035364","N035671","88.06",1,"Yes","2026-01-08 03:11:25.735226"
"QA035366","N043545","74.77",0,"Yes","2026-01-08 03:11:25.735226"
"QA035367","N049759","74.96",2,"Yes","2026-01-08 03:11:25.735226"
"QA035371","N029006","96.29",0,"Yes","2026-01-08 03:11:25.735226"
"QA035372","N045897","71.28",1,"Yes","2026-01-08 03:11:25.735226"
"QA035374","N008183","82.71",1,"No","2026-01-08 03:11:25.735226"
"QA035375","N030940","79.72",2,"Yes","2026-01-08 03:11:25.735226"
"QA035377","N015906","85.64",0,"Yes","2026-01-08 03:11:25.735226"
"QA035378","N036333","80.06",4,"No","2026-01-08 03:11:25.735226"
"QA035382","N010610","87.06",1,"Yes","2026-01-08 03:11:25.735226"
"QA035384","N021415","100.00",2,"Yes","2026-01-08 03:11:25.735226"
"QA035385","N002864","77.81",2,"No","2026-01-08 03:11:25.735226"
"QA035386","N038512","100.00",1,"Yes","2026-01-08 03:11:25.735226"
"QA035387","N043275","81.58",1,"Yes","2026-01-08 03:11:25.735226"
"QA035388","N022418","89.31",2,"No","2026-01-08 03:11:25.735226"
"QA035390","N012571","80.40",0,"Yes","2026-01-08 03:11:25.735226"
"QA035392","N001611","73.73",1,"Yes","2026-01-08 03:11:25.735226"
"QA035393","N037553","95.28",0,"No","2026-01-08 03:11:25.735226"
"QA035395","N018794","84.78",2,"Yes","2026-01-08 03:11:25.735226"
"QA035397","N045993","77.98",0,"Yes","2026-01-08 03:11:25.735226"
"QA035398","N006717","96.10",0,"Yes","2026-01-08 03:11:25.735226"
"QA035399","N001026","82.12",3,"Yes","2026-01-08 03:11:25.735226"
"QA035402","N038979","77.72",3,"Yes","2026-01-08 03:11:25.735226"
"QA035404","N003273","88.69",2,"Yes","2026-01-08 03:11:25.735226"
"QA035406","N023045","71.62",0,"Yes","2026-01-08 03:11:25.735226"
"QA035408","N024333","75.81",2,"Yes","2026-01-08 03:11:25.735226"
"QA035411","N025559","100.00",3,"Yes","2026-01-08 03:11:25.735226"
"QA035414","N013789","70.43",2,"Yes","2026-01-08 03:11:25.735226"
"QA035416","N026499","72.85",2,"Yes","2026-01-08 03:11:25.735226"
"QA035421","N007883","59.66",1,"Yes","2026-01-08 03:11:25.735226"
"QA035423","N031906","71.83",3,"Yes","2026-01-08 03:11:25.735226"
"QA035425","N009071","86.53",1,"Yes","2026-01-08 03:11:25.735226"
"QA035426","N025082","73.46",3,"Yes","2026-01-08 03:11:25.735226"
"QA035431","N042100","86.96",5,"Yes","2026-01-08 03:11:25.735226"
"QA035433","N013552","86.08",0,"Yes","2026-01-08 03:11:25.735226"
"QA035434","N003813","85.37",2,"Yes","2026-01-08 03:11:25.735226"
"QA035435","N003153","66.41",1,"Yes","2026-01-08 03:11:25.735226"
"QA035437","N042318","72.23",2,"Yes","2026-01-08 03:11:25.735226"
"QA035438","N025954","100.00",1,"Yes","2026-01-08 03:11:25.735226"
"QA035442","N037521","79.39",4,"No","2026-01-08 03:11:25.735226"
"QA035445","N040740","84.91",0,"Yes","2026-01-08 03:11:25.735226"
"QA035446","N042008","79.50",1,"Yes","2026-01-08 03:11:25.735226"
"QA035447","N020849","76.58",1,"Yes","2026-01-08 03:11:25.735226"
"QA035448","N044165","86.52",1,"Yes","2026-01-08 03:11:25.735226"
"QA035451","N015423","93.29",2,"Yes","2026-01-08 03:11:25.735226"
"QA035452","N038631","82.77",3,"Yes","2026-01-08 03:11:25.735226"
"QA035453","N023721","66.64",2,"Yes","2026-01-08 03:11:25.735226"
"QA035454","N001094","81.44",2,"Yes","2026-01-08 03:11:25.735226"
"QA035455","N033859","70.88",2,"Yes","2026-01-08 03:11:25.735226"
"QA035456","N042713","71.80",1,"Yes","2026-01-08 03:11:25.735226"
"QA035459","N039029","68.83",2,"Yes","2026-01-08 03:11:25.735226"
"QA035463","N046020","87.25",1,"Yes","2026-01-08 03:11:25.735226"
"QA035464","N028662","82.23",5,"Yes","2026-01-08 03:11:25.735226"
"QA035467","N009715","70.89",1,"Yes","2026-01-08 03:11:25.735226"
"QA035470","N031056","78.53",4,"Yes","2026-01-08 03:11:25.735226"
"QA035471","N019481","97.44",0,"Yes","2026-01-08 03:11:25.735226"
"QA035472","N033571","67.02",3,"Yes","2026-01-08 03:11:25.735226"
"QA035473","N018764","78.91",3,"No","2026-01-08 03:11:25.735226"
"QA035474","N005970","70.09",2,"No","2026-01-08 03:11:25.735226"
"QA035477","N020160","84.06",2,"Yes","2026-01-08 03:11:25.735226"
"QA035479","N000746","88.02",2,"Yes","2026-01-08 03:11:25.735226"
"QA035484","N002172","87.41",1,"Yes","2026-01-08 03:11:25.735226"
"QA035486","N017357","60.61",4,"Yes","2026-01-08 03:11:25.735226"
"QA035488","N047612","84.46",4,"Yes","2026-01-08 03:11:25.735226"
"QA035490","N028799","80.52",3,"Yes","2026-01-08 03:11:25.735226"
"QA035491","N025534","71.26",1,"Yes","2026-01-08 03:11:25.735226"
"QA035494","N026514","78.61",1,"Yes","2026-01-08 03:11:25.735226"
"QA035495","N029453","97.65",3,"Yes","2026-01-08 03:11:25.735226"
"QA035498","N048029","85.71",1,"Yes","2026-01-08 03:11:25.735226"
"QA035502","N018597","80.17",7,"No","2026-01-08 03:11:25.735226"
"QA035504","N038507","83.73",0,"Yes","2026-01-08 03:11:25.735226"
"QA035507","N013676","55.00",3,"Yes","2026-01-08 03:11:25.735226"
"QA035508","N016455","96.18",2,"Yes","2026-01-08 03:11:25.735226"
"QA035510","N000668","75.12",0,"Yes","2026-01-08 03:11:25.735226"
"QA035512","N030713","79.60",3,"Yes","2026-01-08 03:11:25.735226"
"QA035513","N000154","84.42",2,"Yes","2026-01-08 03:11:25.735226"
"QA035514","N014665","91.14",2,"Yes","2026-01-08 03:11:25.735226"
"QA035515","N031172","81.35",4,"Yes","2026-01-08 03:11:25.735226"
"QA035517","N024606","70.53",0,"Yes","2026-01-08 03:11:25.735226"
"QA035518","N024767","94.81",0,"Yes","2026-01-08 03:11:25.735226"
"QA035521","N023198","73.95",0,"No","2026-01-08 03:11:25.735226"
"QA035522","N040841","82.39",0,"Yes","2026-01-08 03:11:25.735226"
"QA035525","N024196","99.94",2,"No","2026-01-08 03:11:25.735226"
"QA035528","N004893","48.02",4,"Yes","2026-01-08 03:11:25.735226"
"QA035529","N036921","80.32",2,"Yes","2026-01-08 03:11:25.735226"
"QA035531","N005191","80.12",0,"No","2026-01-08 03:11:25.735226"
"QA035536","N008846","80.04",4,"Yes","2026-01-08 03:11:25.735226"
"QA035538","N038573","72.91",4,"Yes","2026-01-08 03:11:25.735226"
"QA035539","N009053","87.99",1,"Yes","2026-01-08 03:11:25.735226"
"QA035540","N047623","82.26",3,"Yes","2026-01-08 03:11:25.735226"
"QA035542","N014878","78.49",1,"Yes","2026-01-08 03:11:25.735226"
"QA035544","N034199","93.57",1,"Yes","2026-01-08 03:11:25.735226"
"QA035545","N025901","69.69",4,"No","2026-01-08 03:11:25.735226"
"QA035546","N005669","83.47",2,"Yes","2026-01-08 03:11:25.735226"
"QA035548","N006831","78.35",2,"Yes","2026-01-08 03:11:25.735226"
"QA035557","N036364","89.46",1,"Yes","2026-01-08 03:11:25.735226"
"QA035558","N002688","80.71",1,"Yes","2026-01-08 03:11:25.735226"
"QA035559","N049761","90.99",3,"Yes","2026-01-08 03:11:25.735226"
"QA035560","N029494","91.52",6,"Yes","2026-01-08 03:11:25.735226"
"QA035561","N027040","79.28",0,"Yes","2026-01-08 03:11:25.735226"
"QA035564","N037237","78.81",0,"No","2026-01-08 03:11:25.735226"
"QA035568","N030519","85.16",1,"Yes","2026-01-08 03:11:25.735226"
"QA035569","N023536","93.27",2,"Yes","2026-01-08 03:11:25.735226"
"QA035570","N037390","64.18",1,"Yes","2026-01-08 03:11:25.735226"
"QA035571","N036381","84.37",5,"Yes","2026-01-08 03:11:25.735226"
"QA035572","N026187","67.27",0,"Yes","2026-01-08 03:11:25.735226"
"QA035576","N024692","88.24",4,"Yes","2026-01-08 03:11:25.735226"
"QA035577","N046751","78.99",4,"Yes","2026-01-08 03:11:25.735226"
"QA035578","N010830","90.07",3,"Yes","2026-01-08 03:11:25.735226"
"QA035580","N040280","99.75",1,"Yes","2026-01-08 03:11:25.735226"
"QA035581","N032993","85.89",5,"Yes","2026-01-08 03:11:25.735226"
"QA035586","N021112","78.01",2,"Yes","2026-01-08 03:11:25.735226"
"QA035588","N049407","80.06",1,"Yes","2026-01-08 03:11:25.735226"
"QA035589","N007166","61.67",2,"Yes","2026-01-08 03:11:25.735226"
"QA035592","N041412","69.88",0,"Yes","2026-01-08 03:11:25.735226"
"QA035594","N031290","90.49",2,"Yes","2026-01-08 03:11:25.735226"
"QA035603","N036309","81.17",3,"Yes","2026-01-08 03:11:25.735226"
"QA035604","N019884","100.00",1,"Yes","2026-01-08 03:11:25.735226"
"QA035606","N030908","65.84",1,"Yes","2026-01-08 03:11:25.735226"
"QA035607","N010227","66.90",2,"Yes","2026-01-08 03:11:25.735226"
"QA035612","N003596","87.68",1,"Yes","2026-01-08 03:11:25.735226"
"QA035613","N034135","76.81",2,"Yes","2026-01-08 03:11:25.735226"
"QA035615","N021941","96.42",1,"Yes","2026-01-08 03:11:25.735226"
"QA035616","N022783","97.06",1,"Yes","2026-01-08 03:11:25.735226"
"QA035625","N026645","82.35",5,"No","2026-01-08 03:11:25.735226"
"QA035626","N004650","84.83",1,"Yes","2026-01-08 03:11:25.735226"
"QA035627","N028297","80.67",1,"Yes","2026-01-08 03:11:25.735226"
"QA035636","N025330","71.45",1,"Yes","2026-01-08 03:11:25.735226"
"QA035638","N020358","73.65",2,"No","2026-01-08 03:11:25.735226"
"QA035640","N008173","85.44",1,"Yes","2026-01-08 03:11:25.735226"
"QA035642","N006029","82.57",3,"No","2026-01-08 03:11:25.735226"
"QA035643","N043727","86.53",2,"Yes","2026-01-08 03:11:25.735226"
"QA035645","N012148","85.50",1,"Yes","2026-01-08 03:11:25.735226"
"QA035646","N036768","85.31",1,"Yes","2026-01-08 03:11:25.735226"
"QA035647","N021079","70.03",2,"Yes","2026-01-08 03:11:25.735226"
"QA035649","N016155","91.38",1,"Yes","2026-01-08 03:11:25.735226"
"QA035650","N015965","94.61",0,"Yes","2026-01-08 03:11:25.735226"
"QA035652","N017810","74.23",0,"Yes","2026-01-08 03:11:25.735226"
"QA035656","N011580","77.58",2,"Yes","2026-01-08 03:11:25.735226"
"QA035657","N019721","95.33",0,"Yes","2026-01-08 03:11:25.735226"
"QA035662","N035587","100.00",2,"Yes","2026-01-08 03:11:25.735226"
"QA035663","N039901","95.17",2,"Yes","2026-01-08 03:11:25.735226"
"QA035664","N015203","76.80",1,"Yes","2026-01-08 03:11:25.735226"
"QA035666","N004583","86.40",1,"Yes","2026-01-08 03:11:25.735226"
"QA035667","N043819","94.10",0,"Yes","2026-01-08 03:11:25.735226"
"QA035669","N024507","100.00",3,"Yes","2026-01-08 03:11:25.735226"
"QA035670","N006250","79.38",0,"Yes","2026-01-08 03:11:25.735226"
"QA035673","N039646","89.81",0,"Yes","2026-01-08 03:11:25.735226"
"QA035674","N040310","92.86",3,"Yes","2026-01-08 03:11:25.735226"
"QA035677","N027489","90.98",1,"Yes","2026-01-08 03:11:25.735226"
"QA035679","N007874","84.06",1,"No","2026-01-08 03:11:25.735226"
"QA035680","N036110","79.06",3,"Yes","2026-01-08 03:11:25.735226"
"QA035681","N026519","87.23",4,"Yes","2026-01-08 03:11:25.735226"
"QA035682","N018162","88.19",0,"No","2026-01-08 03:11:25.735226"
"QA035683","N019030","79.55",3,"Yes","2026-01-08 03:11:25.735226"
